airport,date,plan,lanes_peak,lane_hours,cost,p95_wait,p95_wait_mc_halfwidth,mean_wait,max_wait,max_wait_mc_halfwidth,miss_share,miss_share_from_queueing,miss_share_mc_halfwidth,n_pax,meets_target
BNA,2026-06-12,rule_of_thumb,17,216.5,34640.0,4.608896325756101,0.8220524665338717,1.2741605890100083,8.138509974878252,1.652313268290725,0.08855504224873882,0.0074025457446162506,0.0015442105248114624,32357.133333333335,True
BNA,2026-06-12,flat_feasible,15,345.0,55200.0,7.530291786225911,1.2042001772411897,1.3011789008450125,9.474389174571723,1.2808392297940872,0.09076167897988908,0.009639093448877105,0.0018776800026348965,32370.4,True
BNA,2026-06-12,peak_everywhere,17,391.0,62560.0,0.7360082378798931,0.23943022743311457,0.09487891534592198,1.915460565171143,0.3240083578190817,0.08111806472635233,0.0002816198874315482,0.0005800928151850924,32368.966666666667,True
BNA,2026-06-13,optimised,17,212.0,33920.0,3.122481492264643,0.5121373057292044,0.6786212190008881,6.044114331290348,0.6196079926748316,0.08494508369742147,0.004131576702968076,0.0009379186406882783,27520.066666666666,True
BNA,2026-06-13,rule_of_thumb,17,185.5,29680.0,4.400627522485924,0.5315521317703484,1.3286851325186209,11.584869979983287,4.4726828183751,0.08965869795926434,0.008864472507313271,0.0016322093039167428,27452.3,True
BNA,2026-06-13,flat_feasible,15,345.0,55200.0,8.172912090842011,1.0467131621365258,1.2387801045580988,9.741791172694699,1.1148317271521895,0.09026122315065707,0.009728658732814114,0.0014585166623039393,27474.2,True
BNA,2026-06-13,peak_everywhere,17,391.0,62560.0,1.0281423219518357,0.3816277214123416,0.12620808693955082,2.228668039553247,0.4708207759186826,0.0818773916733935,0.000474223115210611,0.0006412597862326735,27428.533333333333,True
BNA,2026-06-21,optimised,19,252.0,40320.0,2.4230258501886244,0.3113185239355863,0.5454681839606556,5.872799413630466,0.7951037759936849,0.08338929087916377,0.0027609023801883955,0.0008283747913575326,33386.0,True
BNA,2026-06-21,rule_of_thumb,19,220.5,35280.0,4.592105138813571,0.458160187926417,1.6273426313547017,8.335167669013655,0.8837502947061995,0.0913764422755927,0.010472642908995355,0.0018178804334098198,33391.566666666666,True
BNA,2026-06-21,flat_feasible,17,391.0,62560.0,5.141306326552764,0.8968674946495215,0.6468988089171032,6.8806238863341305,1.0362443068502005,0.08575368582499546,0.004635397966029886,0.0010822124477872638,33416.26666666667,True
BNA,2026-06-21,peak_everywhere,19,437.0,69920.0,0.6602795313542354,0.26831905526813815,0.08038656154736643,1.977211663190485,0.3765653574909372,0.0809040002904033,0.00023548847757249905,0.00046558873819069554,33453.46666666667,True
BNA,2026-06-27,optimised,18,216.0,34560.0,1.8436485476050826,0.1568171900472975,0.3785736021659851,3.7520418990556434,0.2964335636881826,0.08283757448968032,0.0015445527575286403,0.0007324352696112724,27015.233333333334,True
BNA,2026-06-27,rule_of_thumb,18,182.5,29200.0,5.4933017342212915,0.7944661538050758,1.6238599233200515,8.884327636889275,1.1053021496846562,0.09224739593944262,0.011092975786096592,0.0020955753815649447,26999.766666666666,True
BNA,2026-06-27,flat_feasible,16,368.0,58880.0,4.426175352180924,0.7079319948027551,0.5957439161255677,6.197652302176105,0.7942552959150089,0.08457867008338417,0.003955404403890399,0.0011828789313429904,27004.733333333334,True
BNA,2026-06-27,peak_everywhere,18,414.0,66240.0,0.6459104447772315,0.2779438224808068,0.07371771834743958,1.7116277495216992,0.33863347973392577,0.08117700920233338,0.00023723392137362287,0.0006578237089924732,27020.8,True
